Pincode,District,StateName,Latitude,Longitude
583239,BALLARI,KARNATAKA,15.3119736,76.4503437
583131,BALLARI,KARNATAKA,14.7684517,76.0252324
583216,BALLARI,KARNATAKA,14.9135432,75.6933353
583217,BALLARI,KARNATAKA,14.7840772,75.7010813
583218,BALLARI,KARNATAKA,14.5776277,76.4834529
583201,BALLARI,KARNATAKA,15.2785533,76.4057976
583220,BALLARI,KARNATAKA,14.9795963,76.13742
583221,BALLARI,KARNATAKA,15.3305687,76.5151716
583211,BALLARI,KARNATAKA,15.2715764,76.3770842
464661,RAISEN,MADHYA PRADESH,23.818957,76.706594
678706,PALAKKAD,KERALA,76.2305,10.8028
678005,PALAKKAD,KERALA,76.6563,10.7744
678003,PALAKKAD,KERALA,76.6563,15.5934
678631,PALAKKAD,KERALA,76.5217,10.853
678651,PALAKKAD,KERALA,76.7762,9.5981
678642,PALAKKAD,KERALA,76.498,15.5934
678006,PALAKKAD,KERALA,76.6563,10.7744
678101,PALAKKAD,KERALA,76.7052,10.6812
678502,PALAKKAD,KERALA,76.6922,10.5992
678501,PALAKKAD,KERALA,76.6922,15.5934
678551,PALAKKAD,KERALA,76.8344,10.737
678555,PALAKKAD,KERALA,76.8344,10.737
678557,PALAKKAD,KERALA,76.8344,15.5934
678102,PALAKKAD,KERALA,76.7052,10.6812
678534,PALAKKAD,KERALA,76.7426,15.5934
572212,TUMAKURU,KARNATAKA,12.9238948,76.9318526
572114,TUMAKURU,KARNATAKA,13.3488554,76.6277148
572214,TUMAKURU,KARNATAKA,13.4424556,76.9045569
563124,CHIKKABALLAPURA,KARNATAKA,13.8531553,78.0057386
562101,CHIKKABALLAPURA,KARNATAKA,13.5359787,77.6936474
561206,CHIKKABALLAPURA,KARNATAKA,13.5783684,77.6050809
561208,CHIKKABALLAPURA,KARNATAKA,13.6764514,77.4455646
561209,CHIKKABALLAPURA,KARNATAKA,13.7430024,77.7515188
561210,CHIKKABALLAPURA,KARNATAKA,13.5719203,77.4709812
561211,CHIKKABALLAPURA,KARNATAKA,13.4661148,77.5710805
562102,CHIKKABALLAPURA,KARNATAKA,13.3318774,77.8398181
562103,CHIKKABALLAPURA,KARNATAKA,13.3666388,77.7360274
561212,CHIKKABALLAPURA,KARNATAKA,13.7948846,77.9990841
562104,CHIKKABALLAPURA,KARNATAKA,13.6485433,77.8330983
562105,CHIKKABALLAPURA,KARNATAKA,13.4130024,77.9074491
561213,CHIKKABALLAPURA,KARNATAKA,13.5538625,77.4980937
561228,CHIKKABALLAPURA,KARNATAKA,13.7331306,77.5916063
422502,NASHIK,MAHARASHTRA,19.81189,73.83675
422201,NASHIK,MAHARASHTRA,20.0435918,73.9734408
422401,NASHIK,MAHARASHTRA,19.922885,73.8465835
422402,NASHIK,MAHARASHTRA,19.6973226,73.5609291
451228,KHARGONE,MADHYA PRADESH,22.127,75.5262
451224,KHARGONE,MADHYA PRADESH,22.2857,75.5601
451115,KHARGONE,MADHYA PRADESH,22.235,76.1102
451221,KHARGONE,MADHYA PRADESH,22.2804,75.6484
451881,BARWANI,MADHYA PRADESH,22.0043,75.312
451556,BARWANI,MADHYA PRADESH,22.0412,75.207
451551,BARWANI,MADHYA PRADESH,21.9504,74.7015
451449,BARWANI,MADHYA PRADESH,22.0074,75.2829
451332,KHARGONE,MADHYA PRADESH,22.2265,76.0072
451113,KHARGONE,MADHYA PRADESH,22.1704,75.9666
451331,KHARGONE,MADHYA PRADESH,21.8386,75.801
451441,KHARGONE,MADHYA PRADESH,21.8145,75.6173
451335,KHARGONE,MADHYA PRADESH,22.038,75.7865
413532,LATUR,MAHARASHTRA,18.10683,75.77747
413581,LATUR,MAHARASHTRA,18.4189,76.8419
413607,LATUR,MAHARASHTRA,18.1286527,76.7503278
678572,PALAKKAD,KERALA,76.4722,15.5934
678721,PALAKKAD,KERALA,76.2305,10.8028
678544,PALAKKAD,KERALA,76.4866,10.8369
678688,PALAKKAD,KERALA,76.0465,10.787
678573,PALAKKAD,KERALA,76.4722,10.7085
678574,PALAKKAD,KERALA,76.4722,10.7085
678545,PALAKKAD,KERALA,76.4866,15.5934
678687,PALAKKAD,KERALA,76.5019,15.5934
678722,PALAKKAD,KERALA,76.2305,15.5934
678683,PALAKKAD,KERALA,76.5019,10.6785
678641,PALAKKAD,KERALA,76.498,15.5934
678613,PALAKKAD,KERALA,76.5032,10.7831
678004,PALAKKAD,KERALA,76.6563,15.5934
678612,PALAKKAD,KERALA,76.5396,10.783
678007,PALAKKAD,KERALA,76.6563,10.7744
678622,PALAKKAD,KERALA,76.5019,10.6785
678621,PALAKKAD,KERALA,76.5019,10.6785
678701,PALAKKAD,KERALA,76.8167,9.95
678556,PALAKKAD,KERALA,76.8344,10.737
678553,PALAKKAD,KERALA,76.8344,15.5934
678552,PALAKKAD,KERALA,76.8344,15.5934
678103,PALAKKAD,KERALA,76.7052,15.5934
471405,CHHATARPUR,MADHYA PRADESH,24.52236,79.49925
471318,CHHATARPUR,MADHYA PRADESH,24.2114,79.1746
690538,KOLLAM,KERALA,9.02,76.65
691583,KOLLAM,KERALA,8.97,76.54
690519,KOLLAM,KERALA,9.05,76.56
690523,KOLLAM,KERALA,9.11,76.54
560067,BENGALURU RURAL,KARNATAKA,13.006223,77.79777
560037,BENGALURU URBAN,KARNATAKA,12.972089,77.694364
691502,KOLLAM,KERALA,9,76.64
691602,KOLLAM,KERALA,8.94,76.58
691579,KOLLAM,KERALA,8.86,76.75
691574,KOLLAM,KERALA,8.81,76.78
691601,KOLLAM,KERALA,8.95,76.61
691005,KOLLAM,KERALA,8.91,76.65
691020,KOLLAM,KERALA,8.85,76.64
691511,KOLLAM,KERALA,8.95,76.64
691520,KOLLAM,KERALA,8.93,76.82
691559,KOLLAM,KERALA,8.8,76.96
691505,KOLLAM,KERALA,8.99,76.74
460001,BETUL,MADHYA PRADESH,30.471044,76.485949
460110,BETUL,MADHYA PRADESH,21.558348,78.638864
460004,BETUL,MADHYA PRADESH,21.802157,77.931028
301019,ALWAR,RAJASTHAN,28.198962,76.892273
301018,ALWAR,RAJASTHAN,28.148008,76.789192
301702,ALWAR,RAJASTHAN,29.069596,75.851943
799266,Dhalai,TRIPURA,24.06562,91.993047
460220,BETUL,MADHYA PRADESH,29.52362,78.530591
460553,BETUL,MADHYA PRADESH,22.185768,78.693762
460551,BETUL,MADHYA PRADESH,22.733822,87.364943
471525,CHHATARPUR,MADHYA PRADESH,24.646956,84.633524
471101,CHHATARPUR,MADHYA PRADESH,24.7623,79.9969
281504,MATHURA,UTTAR PRADESH,27.47,77.69
471313,CHHATARPUR,MADHYA PRADESH,24.5962,79.80794
471515,CHHATARPUR,MADHYA PRADESH,25.140597,80.003602
471606,CHHATARPUR,MADHYA PRADESH,24.682197,75.708073
471516,CHHATARPUR,MADHYA PRADESH,24.911775,80.659049
471501,CHHATARPUR,MADHYA PRADESH,24.9109,79.5877
471201,CHHATARPUR,MADHYA PRADESH,23.13208,79.9633
471625,CHHATARPUR,MADHYA PRADESH,23.8718,80.0205
471408,CHHATARPUR,MADHYA PRADESH,24.911,79.58774
577223,DAVANGERE,KARNATAKA,14.17,75.54
577551,DAVANGERE,KARNATAKA,14.23,75.81
577230,DAVANGERE,KARNATAKA,14.17,75.67
577217,DAVANGERE,KARNATAKA,14.17,75.63
577219,DAVANGERE,KARNATAKA,14.25,75.8
581321,UTTARA KANNADA,KARNATAKA,14.6929628,74.2816016
581324,UTTARA KANNADA,KARNATAKA,14.7632689,74.2225716
572141,TUMAKURU,KARNATAKA,14.2897371,77.1744828
572102,TUMAKURU,KARNATAKA,13.6545649,77.2178646
422403,NASHIK,MAHARASHTRA,19.63565,73.57093
422113,NASHIK,MAHARASHTRA,19.8603152,73.9536113
422606,NASHIK,MAHARASHTRA,19.786069,74.184806
422102,NASHIK,MAHARASHTRA,19.850007,73.999993
422210,NASHIK,MAHARASHTRA,20.0428,74.03215
422103,NASHIK,MAHARASHTRA,19.78894,74.0153
689664,PATHANAMTHITTA,KERALA,9.27,76.86
689646,PATHANAMTHITTA,KERALA,9.24,76.82
689671,PATHANAMTHITTA,KERALA,9.29,76.81
689642,PATHANAMTHITTA,KERALA,9.33,76.75
486666,SIDHI,MADHYA PRADESH,24.23,81.8
486775,SIDHI,MADHYA PRADESH,23.67,81.38
486892,SINGRAULI,MADHYA PRADESH,23.09,81.42
488441,PANNA,MADHYA PRADESH,24.4248,80.0353
488333,PANNA,MADHYA PRADESH,23.727071,80.828587
488222,PANNA,MADHYA PRADESH,24.97015,80.39862
488050,PANNA,MADHYA PRADESH,24.3059,80.4007
488001,PANNA,MADHYA PRADESH,24.5425,80.03
488446,PANNA,MADHYA PRADESH,24.2437,80.0644
488448,PANNA,MADHYA PRADESH,24.1616,80.0564
689698,PATHANAMTHITTA,KERALA,9.19,76.87
691331,KOLLAM,KERALA,9,76.95
486333,REWA,MADHYA PRADESH,24.5373,81.3042
451770,BARWANI,MADHYA PRADESH,21.7208,74.7307
477001,BHIND,MADHYA PRADESH,26.581091,78.739119
477332,BHIND,MADHYA PRADESH,26.506093,78.854642
477449,BHIND,MADHYA PRADESH,26.060717,78.853128
477227,BHIND,MADHYA PRADESH,26.33772,78.808531
477446,BHIND,MADHYA PRADESH,26.157992,78.829458
477111,BHIND,MADHYA PRADESH,26.69712,78.628213
477566,BHIND,MADHYA PRADESH,26.682345,78.89572
474006,GWALIOR,MADHYA PRADESH,26.236707,78.401286
475002,GWALIOR,MADHYA PRADESH,26.167406,78.45317
474005,GWALIOR,MADHYA PRADESH,26.256627,78.262565
475330,GWALIOR,MADHYA PRADESH,25.891479,77.888175
472010,TIKAMGARH,MADHYA PRADESH,24.554003,78.96559
472111,TIKAMGARH,MADHYA PRADESH,24.8822,79.042
690547,ALAPPUZHA,KERALA,9.14,76.49
284122,LALITPUR,UTTAR PRADESH,24.8615,78.42315
403802,SOUTH GOA,GOA,73.3,15.4
403714,SOUTH GOA,GOA,73.44,14.54
403710,SOUTH GOA,GOA,73.91,15.4
403509,NORTH GOA,GOA,73.29,15.85
403503,NORTH GOA,GOA,72.3,16.3
460554,BETUL,MADHYA PRADESH,24.685251,72.242301
460330,BETUL,MADHYA PRADESH,22.163998,77.673655
460663,BETUL,MADHYA PRADESH,21.823885,78.435404
577231,DAVANGERE,KARNATAKA,14.21,75.84
577422,SHIVAMOGGA,KARNATAKA,13.84,75.28
577220,SHIVAMOGGA,KARNATAKA,13.76,75.44
577424,SHIVAMOGGA,KARNATAKA,13.61,75.11
577222,SHIVAMOGGA,KARNATAKA,13.88,75.58
600047,CHENGALPATTU,TAMIL NADU,12.925,80.108
600045,CHENGALPATTU,TAMIL NADU,12.904,80.078
600044,CHENGALPATTU,TAMIL NADU,12.929,80.113
600073,CHENGALPATTU,TAMIL NADU,12.909,80.125
600059,CHENGALPATTU,TAMIL NADU,12.905,80.091
600063,CHENGALPATTU,TAMIL NADU,12.901,80.053
601301,KANCHIPURAM,TAMIL NADU,12.858,79.957
484001,SHAHDOL,MADHYA PRADESH,23.41,81.39
606902,TIRUVANNAMALAI,TAMIL NADU,12.8444,79.7995
606908,TIRUVANNAMALAI,TAMIL NADU,12.4042,78.965
606702,TIRUVANNAMALAI,TAMIL NADU,12.0092,78.4334
606904,TIRUVANNAMALAI,TAMIL NADU,12.1874,79.408
606752,TIRUVANNAMALAI,TAMIL NADU,11.6053,79.1736
606703,TIRUVANNAMALAI,TAMIL NADU,11.3516,77.1667
606802,TIRUVANNAMALAI,TAMIL NADU,12.4935,79.4438
606704,TIRUVANNAMALAI,TAMIL NADU,12.2681,78.9413
606710,TIRUVANNAMALAI,TAMIL NADU,11.7517,79.304
761055,GANJAM,ODISHA,19.3090716,84.4535899
761042,GANJAM,ODISHA,19.28732,84.5530183
761012,GANJAM,ODISHA,19.416535,84.5592933
760010,GANJAM,ODISHA,19.3005211,84.8279098
761009,GANJAM,ODISHA,19.1311,84.7847116
761008,GANJAM,ODISHA,19.1914133,84.7684166
761002,GANJAM,ODISHA,19.276325,84.84258
760003,GANJAM,ODISHA,19.21618,84.8323183
761005,GANJAM,ODISHA,19.0774035,84.502351
761209,GANJAM,ODISHA,19.1999266,84.4737716
761054,GANJAM,ODISHA,19.42126,84.6716433
760002,GANJAM,ODISHA,19.2948,84.7707
760007,GANJAM,ODISHA,19.3446883,84.868495
450445,BURHANPUR,MADHYA PRADESH,21.1555,76.1566
670701,KANNUR,KERALA,11.84,75.57
670661,KANNUR,KERALA,11.81,75.47
670107,KANNUR,KERALA,11.77,75.53
670651,KANNUR,KERALA,11.88,75.85
670105,KANNUR,KERALA,11.78,75.52
670675,KANNUR,KERALA,10.2,76.36
670741,KANNUR,KERALA,11.83,75.5
761010,GANJAM,ODISHA,19.1855433,84.6471116
761006,GANJAM,ODISHA,19.0903051,84.611511
761100,GANJAM,ODISHA,19.41029,84.74387
761001,GANJAM,ODISHA,19.367435,84.8358666
761011,GANJAM,ODISHA,19.235775,84.4724216
761007,GANJAM,ODISHA,19.3091666,84.4755733
761004,GANJAM,ODISHA,19.1655613,84.5696974
761014,GANJAM,ODISHA,19.4276311,84.5063615
761037,GANJAM,ODISHA,19.1846679,84.5616142
761026,GANJAM,ODISHA,19.3700083,85.003115
761041,GANJAM,ODISHA,19.5793083,84.8936933
670705,KANNUR,KERALA,12.09,75.71
670649,KANNUR,KERALA,11.75,75.52
670102,KANNUR,KERALA,11.72,75.52
670693,KANNUR,KERALA,11.8,75.69
670650,KANNUR,KERALA,11.89,75.7
464240,SAGAR,MADHYA PRADESH,40.731268,74.0603090-
422104,NASHIK,MAHARASHTRA,19.85001,73.99999
422010,NASHIK,MAHARASHTRA,19.9353728,73.7654287
422202,NASHIK,MAHARASHTRA,20.2017969,73.8307798
422203,NASHIK,MAHARASHTRA,19.73755,73.54974
461221,HOSHANGABAD,MADHYA PRADESH,22.51867,77.601639
670581,KANNUR,KERALA,12.1743438,75.414078
670562,KANNUR,KERALA,12.0031748,75.3645345
670582,KANNUR,KERALA,12.1170682,75.5807953
670308,KANNUR,KERALA,12.0143194,75.2056056
671313,KASARAGOD,KERALA,12.2018264,75.1383733
671311,KASARAGOD,KERALA,12.1072537,75.1764261
671351,KASARAGOD,KERALA,12.2184468,75.1238895
671319,KASARAGOD,KERALA,12.4437637,75.0549674
470441,SAGAR,MADHYA PRADESH,24.200549,78.705103
470119,SAGAR,MADHYA PRADESH,23.739762,78.347242
470227,SAGAR,MADHYA PRADESH,23.582428,79.144976
470004,SAGAR,MADHYA PRADESH,23.844611,78.849589
470339,SAGAR,MADHYA PRADESH,24.383644,79.081452
470120,SAGAR,MADHYA PRADESH,23.798849,78.469511
691311,KOLLAM,KERALA,8.87,76.98
680587,THRISSUR,KERALA,10.682384,76.423045
488442,PANNA,MADHYA PRADESH,79.4621,24.0602
488443,PANNA,MADHYA PRADESH,24.0602,79.4621
488220,PANNA,MADHYA PRADESH,24.853635,80.178439
486341,REWA,MADHYA PRADESH,24.5373,81.3042
431807,NANDED,MAHARASHTRA,19.2,77.4
486448,REWA,MADHYA PRADESH,24.5373,81.3042
691553,KOLLAM,KERALA,9.07,76.67
481001,BALAGHAT,MADHYA PRADESH,23.389756,79.016474
451220,KHARGONE,MADHYA PRADESH,22.3615,75.9172
457882,ALIRAJPUR,MADHYA PRADESH,22.58,74.41
457990,ALIRAJPUR,MADHYA PRADESH,22.41,74.56
457772,JHABUA,MADHYA PRADESH,23.15,74.69
457779,JHABUA,MADHYA PRADESH,22.9,74.54
457773,JHABUA,MADHYA PRADESH,23.01,74.79
457775,JHABUA,MADHYA PRADESH,22.58,75.2
465693,RAJGARH,MADHYA PRADESH,26.782593,83.210697
457001,RATLAM,MADHYA PRADESH,23.441757,74.972019
465667,RAJGARH,MADHYA PRADESH,23.606806,76.977111
477447,BHIND,MADHYA PRADESH,25.992212,78.834725
477116,BHIND,MADHYA PRADESH,26.443811,78.514969
477660,BHIND,MADHYA PRADESH,26.571492,78.550035
477445,BHIND,MADHYA PRADESH,26.161632,78.98119
460225,BETUL,MADHYA PRADESH,20.114478,75.565515
460668,BETUL,MADHYA PRADESH,21.631774,78.048075
460661,BETUL,MADHYA PRADESH,21.814976,78.312638
460449,BETUL,MADHYA PRADESH,22.193421,78.184943
460666,BETUL,MADHYA PRADESH,21.678233,78.182132
460557,BETUL,MADHYA PRADESH,21.631689,77.9678
460440,BETUL,MADHYA PRADESH,22.134795,78.049502
690573,KOLLAM,KERALA,9.05,76.5
480001,CHHINDWARA,MADHYA PRADESH,22.060015,78.9914742
480221,CHHINDWARA,MADHYA PRADESH,22.023793,79.175311
480111,CHHINDWARA,MADHYA PRADESH,21.711883,79.096984
480110,CHHINDWARA,MADHYA PRADESH,21.914895,79.176232
480115,CHHINDWARA,MADHYA PRADESH,22.150668,78.51853
450221,BURHANPUR,MADHYA PRADESH,21.4281,76.3501
470221,SAGAR,MADHYA PRADESH,23.525426,78.778789
283104,AGRA,UTTAR PRADESH,26.8000386,78.6058242
475682,DATIA,MADHYA PRADESH,26.086503,78.744787
606803,TIRUVANNAMALAI,TAMIL NADU,13.2677,80.0503
606706,TIRUVANNAMALAI,TAMIL NADU,12.0092,78.4334
606611,TIRUVANNAMALAI,TAMIL NADU,12.2266,79.0746
606603,TIRUVANNAMALAI,TAMIL NADU,12.2266,79.0746
606707,TIRUVANNAMALAI,TAMIL NADU,12.0092,78.4334
606708,TIRUVANNAMALAI,TAMIL NADU,12.1082,78.8342
606709,TIRUVANNAMALAI,TAMIL NADU,12.0092,78.4334
606753,TIRUVANNAMALAI,TAMIL NADU,12.5295,80.166
606604,TIRUVANNAMALAI,TAMIL NADU,12.2266,79.0746
606754,TIRUVANNAMALAI,TAMIL NADU,12.1075,79.2449
606751,TIRUVANNAMALAI,TAMIL NADU,12.4346,79.0981
680585,THRISSUR,KERALA,10.714618,76.233093
679563,THRISSUR,KERALA,10.953393,75.945598
680507,THRISSUR,KERALA,10.561209,76.046444
680103,THRISSUR,KERALA,10.521002,76.218011
680510,THRISSUR,KERALA,10.511847,76.093576
680620,THRISSUR,KERALA,10.489667,76.134894
680003,THRISSUR,KERALA,10.525164,76.192864
680004,THRISSUR,KERALA,10.523456,76.200833
680551,THRISSUR,KERALA,10.545077,76.14649
680569,THRISSUR,KERALA,10.457388,76.086094
680619,THRISSUR,KERALA,10.486385,76.071121
604601,TIRUVANNAMALAI,TAMIL NADU,13.3725,80.3334
606806,TIRUVANNAMALAI,TAMIL NADU,12.0917,79.1303
632101,VELLORE,TAMIL NADU,12.8607,78.9869
632055,VELLORE,TAMIL NADU,12.8682,79.0882
632113,VELLORE,TAMIL NADU,12.7935,79.1048
606705,TIRUVANNAMALAI,TAMIL NADU,12.0092,78.4334
475671,DATIA,MADHYA PRADESH,25.671947,78.628525
476332,SHEOPUR,MADHYA PRADESH,25.901037,77.592185
476134,MORENA,MADHYA PRADESH,26.6443216,78.0985783
476221,MORENA,MADHYA PRADESH,26.3425916,77.8199066
476355,SHEOPUR,MADHYA PRADESH,25.590658,77.06497
476224,MORENA,MADHYA PRADESH,26.3427599,77.6961883
476554,MORENA,MADHYA PRADESH,26.5671166,78.172575
476115,MORENA,MADHYA PRADESH,26.6362167,78.4239722
690536,KOLLAM,KERALA,9.04,76.55
691573,KOLLAM,KERALA,8.88,76.73
691302,KOLLAM,KERALA,8.79,76.69
691578,KOLLAM,KERALA,8.83,76.71
691003,KOLLAM,KERALA,8.91,76.56
691501,KOLLAM,KERALA,8.98,76.7
691577,KOLLAM,KERALA,8.9,76.65
691503,KOLLAM,KERALA,8.98,76.7
691021,KOLLAM,KERALA,8.89,76.63
691534,KOLLAM,KERALA,8.86,76.84
691557,KOLLAM,KERALA,9.04,76.81
690542,KOLLAM,KERALA,9.07,76.5
691584,KOLLAM,KERALA,8.97,76.56
690544,KOLLAM,KERALA,9.06,76.53
691576,KOLLAM,KERALA,8.9,76.69
691571,KOLLAM,KERALA,8.87,76.69
691334,KOLLAM,KERALA,8.83,76.7
691010,KOLLAM,KERALA,8.87,76.6
691500,KOLLAM,KERALA,9.03,76.65
577232,SHIVAMOGGA,KARNATAKA,13.73,75.34
679106,THRISSUR,KERALA,10.71821,76.392667
680590,THRISSUR,KERALA,10.691866,76.233428
680583,THRISSUR,KERALA,11.596294,78.598918
680588,THRISSUR,KERALA,9.565854,76.527351
680596,THRISSUR,KERALA,10.616866,76.185619
680543,THRISSUR,KERALA,10.716918,76.087051
680544,THRISSUR,KERALA,10.677011,76.035779
679561,THRISSUR,KERALA,10.675403,76.020332
680008,THRISSUR,KERALA,10.541353,76.217494
670143,KANNUR,KERALA,12.0277501,75.3199067
321206,BHARATPUR,RAJASTHAN,27.088291,76.797087
321205,BHARATPUR,RAJASTHAN,27.383186,77.062203
678593,PALAKKAD,KERALA,15.5934,76.5761
679514,PALAKKAD,KERALA,10.918,76.4236
679522,PALAKKAD,KERALA,10.8922,75.9995
679309,PALAKKAD,KERALA,15.5934,76.0831
679533,PALAKKAD,KERALA,15.5934,76.1166
678598,PALAKKAD,KERALA,15.5934,76.5761
679307,PALAKKAD,KERALA,10.9449,76.0831
679122,PALAKKAD,KERALA,10.7709,76.3784
679121,PALAKKAD,KERALA,15.5934,76.3784
679513,PALAKKAD,KERALA,10.2134,76.1894
679102,PALAKKAD,KERALA,15.5934,76.3784
679502,PALAKKAD,KERALA,15.5934,75.9955
679534,PALAKKAD,KERALA,15.5934,76.1974
678632,PALAKKAD,KERALA,10.4775,76.4064
321204,BHARATPUR,RAJASTHAN,27.025374,88.25467
321202,BHARATPUR,RAJASTHAN,27.315291,77.452987
321642,BHARATPUR,RAJASTHAN,26.979227,77.673655
321024,BHARATPUR,RAJASTHAN,27.516103,77.04925
313604,UDAIPUR,RAJASTHAN,24.38,74.35
761132,GANJAM,ODISHA,20.0087566,84.428055
761122,GANJAM,ODISHA,19.70033,84.6262416
761140,GANJAM,ODISHA,19.9129283,84.6011083
761131,GANJAM,ODISHA,19.9540488,84.6222378
457888,ALIRAJPUR,MADHYA PRADESH,22.11,74.37
457777,JHABUA,MADHYA PRADESH,23,74.57
458441,NEEMUCH,MADHYA PRADESH,24.392064,74.916131
686651,KOTTAYAM,KERALA,9.8204,76.5351
686574,KOTTAYAM,KERALA,9.728,76.7063
686578,KOTTAYAM,KERALA,9.697,76.7241
686121,KOTTAYAM,KERALA,15.5934,76.7833
686571,KOTTAYAM,KERALA,15.5934,76.607
686572,KOTTAYAM,KERALA,9.728,76.7063
686582,KOTTAYAM,KERALA,11.7225,75.6035
686577,KOTTAYAM,KERALA,9.728,76.7063
686604,KOTTAYAM,KERALA,9.2634,76.5474
686611,KOTTAYAM,KERALA,9.8204,76.5351
686144,KOTTAYAM,KERALA,9.7471,76.3952
686608,KOTTAYAM,KERALA,9.8128,76.3909
686633,KOTTAYAM,KERALA,9.669,76.5592
457993,JHABUA,MADHYA PRADESH,22.64,74.52
465685,RAJGARH,MADHYA PRADESH,22.232125,79.377529
465689,RAJGARH,MADHYA PRADESH,24.392215,74.917954
471411,CHHATARPUR,MADHYA PRADESH,25.0544,79.6247
476229,MORENA,MADHYA PRADESH,26.2588899,77.3107983
476339,SHEOPUR,MADHYA PRADESH,25.5216772,76.7760297
476337,SHEOPUR,MADHYA PRADESH,25.6849733,76.4889916
314001,DUNGARPUR,RAJASTHAN,23.878474,73.741902
314037,DUNGARPUR,RAJASTHAN,23.708888,73.777203
475336,DATIA,MADHYA PRADESH,25.886468,78.685255
475685,DATIA,MADHYA PRADESH,25.762313,78.298864
475673,DATIA,MADHYA PRADESH,26.082483,78.693762
314021,DUNGARPUR,RAJASTHAN,23.962416,74.094631
314023,DUNGARPUR,RAJASTHAN,23.786101,73.972718
328001,DHOLPUR,RAJASTHAN,26.747535,77.903294
474020,GWALIOR,MADHYA PRADESH,26.25469,78.283207
475005,GWALIOR,MADHYA PRADESH,25.954536,78.261853
328031,DHOLPUR,RAJASTHAN,26.627984,77.53305
328021,DHOLPUR,RAJASTHAN,26.656906,77.727971
328023,DHOLPUR,RAJASTHAN,26.851122,77.815285
283201,AGRA,UTTAR PRADESH,27.3666374,78.1477131
283113,AGRA,UTTAR PRADESH,26,78
282005,AGRA,UTTAR PRADESH,27.2162906,78.0137712
283202,AGRA,UTTAR PRADESH,27.2333127,78.1991895
283111,AGRA,UTTAR PRADESH,27.1748913,78.1934911
480887,SEONI,MADHYA PRADESH,26.760555,83.373168
480771,SEONI,MADHYA PRADESH,18.927511,72.833813
480882,SEONI,MADHYA PRADESH,21.107076,79.13792
480667,SEONI,MADHYA PRADESH,22.000681,79.905277
480888,SEONI,MADHYA PRADESH,22.693404,79.633367
480999,SEONI,MADHYA PRADESH,22.527365,79.938857
480990,SEONI,MADHYA PRADESH,22.198911,79.776434
480994,SEONI,MADHYA PRADESH,22.429942,79.936059
480991,SEONI,MADHYA PRADESH,22.259687,79.899679
480880,SEONI,MADHYA PRADESH,21.661451,79.568773
480886,SEONI,MADHYA PRADESH,31.931566,34.872938
473880,SHIVPURI,MADHYA PRADESH,25.62,78.02
473995,SHIVPURI,MADHYA PRADESH,25.17,78.15
462022,BHOPAL,MADHYA PRADESH,23.24,77.4896
462030,BHOPAL,MADHYA PRADESH,23.22,77.2
403703,SOUTH GOA,GOA,73.08,15.78
403706,SOUTH GOA,GOA,74.11,15.45
403705,SOUTH GOA,GOA,72.28,15.61
403704,SOUTH GOA,GOA,74.17,15.22
403723,SOUTH GOA,GOA,73.97,15.17
403702,SOUTH GOA,GOA,74,15.05
403410,SOUTH GOA,GOA,72.2,15.55
403707,SOUTH GOA,GOA,72.09,15.92
465679,RAJGARH,MADHYA PRADESH,21.651563,84.406489
465687,RAJGARH,MADHYA PRADESH,23.758432,76.644159
762028,KANDHAMAL,ODISHA,20.27161,84.4444666
762002,KANDHAMAL,ODISHA,20.4996833,83.8579483
762104,KANDHAMAL,ODISHA,19.9055666,84.1289516
762100,KANDHAMAL,ODISHA,20.1617533,84.341005
425428,DHULE,MAHARASHTRA,20.9292,73.991
686636,KOTTAYAM,KERALA,9.669,76.5592
686613,KOTTAYAM,KERALA,9.8204,76.5351
462036,BHOPAL,MADHYA PRADESH,23.32,77.31
462038,BHOPAL,MADHYA PRADESH,23.35,77.40034
462010,BHOPAL,MADHYA PRADESH,23.4,77.54
462042,BHOPAL,MADHYA PRADESH,23.1,77.44
462047,BHOPAL,MADHYA PRADESH,23.23408,77.39938
462026,BHOPAL,MADHYA PRADESH,23.22,77.44
679575,MALAPPURAM,KERALA,10.2519353,76.3332066
679578,MALAPPURAM,KERALA,10.8043208,76.0337162
321405,BHARATPUR,RAJASTHAN,26.911903,77.36053
321403,BHARATPUR,RAJASTHAN,26.948787,77.488332
314031,DUNGARPUR,RAJASTHAN,23.639549,74.119592
678681,PALAKKAD,KERALA,76.5019,10.6785
678507,PALAKKAD,KERALA,76.7807,10.6223
678542,PALAKKAD,KERALA,76.4866,10.8369
678611,PALAKKAD,KERALA,76.5761,10.7829
678009,PALAKKAD,KERALA,76.6563,10.7744
678592,PALAKKAD,KERALA,76.5761,15.5934
678594,PALAKKAD,KERALA,76.5761,15.5934
678731,PALAKKAD,KERALA,76.2305,15.5934
480996,SEONI,MADHYA PRADESH,22.092547,79.996893
470669,SAGAR,MADHYA PRADESH,23.945349,79.024952
686146,KOTTAYAM,KERALA,9.7471,76.3952
686610,KOTTAYAM,KERALA,15.5934,76.5351
686606,KOTTAYAM,KERALA,9.7261,76.4065
686143,KOTTAYAM,KERALA,9.7471,76.3952
686587,KOTTAYAM,KERALA,10.3473,76.3741
686562,KOTTAYAM,KERALA,15.5934,76.4333
686015,KOTTAYAM,KERALA,15.5934,76.5005
686631,KOTTAYAM,KERALA,15.5934,76.5592
686008,KOTTAYAM,KERALA,9.630919,76.505465
